idtag	 timestamp	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128
W8-204111	 2015-01-28	4670	126	0	0	9	6	0	0	0	0	0	0	0	0	0	0	1262	4	0	0	4	1862	0	0	0	115	2103	37	0	0	7	64	17	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	171	0	0	0	199	1167	3	0	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	51	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	1073	0	0	0	48	0	0	0	1187481	6779	6474	915	705	283	39	0	0
W8-114111	 2015-01-28	5815	86	0	0	11	6	0	0	0	0	0	0	0	0	0	0	1356	4	0	0	4	1273	0	0	0	72	1505	27	0	0	0	49	14	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	133	0	0	0	175	978	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	35	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	1968	2	0	0	32	0	0	0	1182148	12835	5652	650	546	230	35	0	0
W8-028111	 2015-01-28	6045	111	0	0	15	15	0	0	0	0	0	0	0	0	0	0	1788	4	0	0	23	1672	0	0	0	78	2018	28	0	0	0	58	19	0	0	0	0	0	0	1	0	0	0	0	12	10	0	0	0	0	178	0	0	0	272	1135	6	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	37	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	1761	0	0	0	91	0	0	0	1181417	10415	6597	850	737	273	18	0	0
W8-207111	 2015-01-28	4200	51	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1129	2	0	0	7	900	0	0	0	75	1345	23	0	0	7	58	27	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	1	84	0	0	0	170	904	4	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	40	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	1974	0	0	0	128	0	0	0	1185650	13238	4405	517	454	241	33	0	0
W8-097111	 2015-01-28	1884	33	0	0	3	7	0	0	0	0	0	0	0	0	0	0	471	0	0	0	20	489	0	0	0	37	843	22	0	0	0	35	14	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	66	0	0	0	104	569	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	31	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	1105	0	0	0	90	0	0	0	1198882	8243	1991	237	293	152	26	0	0
W8-068111	 2015-01-28	3127	26	0	0	8	1	0	0	0	0	0	0	0	0	0	0	700	1	0	0	10	744	0	0	0	70	994	14	0	0	0	33	8	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	105	0	0	0	90	549	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	1725	0	0	0	65	0	0	0	1192667	10636	3206	418	331	122	14	0	0
W8-061111	 2015-01-28	9436	119	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2536	8	0	0	21	2065	0	0	0	29	2081	58	0	0	0	47	29	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	246	0	0	0	189	1143	4	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	37	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	5018	1	0	0	148	0	0	0	1158949	23499	7646	1141	783	311	22	0	0
W8-139111	 2015-01-28	4607	60	0	0	4	3	0	0	0	0	0	0	0	0	0	0	1099	1	0	0	2	1154	0	0	0	27	1288	9	0	0	0	24	2	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	93	0	0	0	129	749	0	0	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	66	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	1494	1	0	0	48	0	0	0	1188696	10112	4737	624	467	171	20	0	0
W8-034111	 2015-01-28	4122	33	0	0	0	2	0	0	0	0	0	0	0	0	0	0	856	0	0	0	3	778	0	0	0	19	1201	31	0	0	0	40	15	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	116	0	0	0	132	807	4	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	3775	0	0	0	56	0	0	0	1180963	18002	3366	483	411	214	10	0	0
W8-159111	 2015-01-28	5158	166	0	0	23	25	0	0	0	0	0	0	0	0	0	0	1377	2	0	0	16	1445	0	0	0	86	2092	24	0	0	0	100	27	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	174	0	0	0	180	1225	9	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	64	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1042	0	0	0	61	0	0	0	1187142	7906	5611	738	645	295	46	0	0
W8-053111	 2015-01-28	6970	172	0	0	7	18	0	0	0	0	0	0	0	0	0	0	1898	8	0	0	26	2262	0	0	1	86	2409	41	0	0	0	71	41	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	1	210	0	0	0	246	1462	9	0	0	0	24	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	70	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	1969	2	0	0	59	0	0	0	1176341	11379	7456	1139	861	352	55	0	0
W8-064111	 2015-01-28	6846	94	0	0	3	3	0	0	0	0	0	0	0	0	0	0	1794	3	0	0	8	1516	0	0	0	48	1869	36	0	0	0	50	26	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	155	0	0	0	203	1174	6	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	39	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	3780	2	0	0	65	0	0	0	1170785	18897	6303	873	628	289	33	0	0
W8-062112	 2015-01-28	4885	73	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1129	2	0	0	7	1136	0	0	0	29	1570	21	0	0	0	42	22	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	119	0	0	0	170	1084	4	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	56	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	2184	0	0	0	97	0	0	0	1183756	12918	4915	633	472	270	27	0	0
W8-168112	 2015-01-28	4285	88	0	0	3	3	0	0	0	0	0	0	0	0	0	0	1140	2	0	0	40	1060	0	0	0	30	1421	22	0	0	0	70	27	0	0	0	0	0	0	1	0	0	0	0	7	2	0	0	0	0	113	0	0	0	175	1000	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	46	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	1284	0	0	0	87	1	0	0	1189791	9096	4549	577	485	256	28	0	0
W8-180112	 2015-01-28	2753	71	0	0	10	11	0	0	0	0	0	0	0	0	0	0	622	1	0	0	2	769	0	0	0	49	1140	26	0	0	0	44	17	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	80	0	0	0	128	818	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	43	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	836	0	0	0	39	0	0	0	1198687	5242	3238	448	365	207	27	0	0
W8-150112	 2015-01-28	4791	153	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1293	3	0	0	11	1632	0	0	0	38	1697	31	0	0	0	47	30	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	133	0	0	0	207	1192	5	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	55	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1123	1	0	0	39	0	0	0	1188417	6714	6384	747	597	305	27	0	0
W8-011112	 2015-01-28	3765	74	0	0	4	5	0	0	0	0	0	0	0	0	0	0	781	1	0	0	12	917	0	0	0	36	1235	28	0	0	0	63	23	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	108	0	0	0	159	899	8	0	0	0	27	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	91	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	1370	0	0	0	56	0	0	0	1190401	10300	4110	477	358	241	50	0	0
W8-208112	 2015-01-28	6671	175	0	0	56	52	0	0	0	1	0	0	0	0	0	0	1676	7	0	0	24	1810	0	0	0	299	2829	53	0	0	0	73	46	0	0	0	0	0	0	1	0	0	0	0	4	3	0	0	0	0	187	0	0	0	319	1457	4	0	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	59	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	1901	0	0	0	67	0	0	0	1175382	12605	7524	1059	920	353	29	0	0
W8-059112	 2015-01-28	6771	149	0	0	55	49	0	0	1	4	0	0	0	0	0	0	1479	5	0	0	20	1553	0	0	0	128	2259	47	0	0	4	123	37	0	0	0	0	0	0	1	0	0	0	0	5	8	0	0	0	0	173	0	0	0	244	1284	4	0	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	42	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	3075	3	0	0	147	1	0	0	1175132	15122	5808	831	727	296	23	0	0
W8-075112	 2015-01-28	6299	155	0	0	25	21	0	0	0	0	0	0	0	0	0	0	1581	4	0	0	12	1345	0	0	0	136	1886	36	0	0	2	107	23	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	153	0	0	0	291	1127	4	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	79	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	2053	1	0	0	38	0	0	0	1181730	11711	5206	685	578	271	44	0	0
W8-033112	 2015-01-28	4584	96	0	0	11	16	0	0	0	0	0	0	0	0	0	0	1142	2	0	0	7	957	0	0	0	61	1415	19	0	0	0	56	21	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	106	0	0	0	147	879	3	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	41	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1475	0	0	0	15	0	0	0	1190126	9740	3647	477	414	200	25	0	0
W8-133112	 2015-01-28	3336	63	0	0	5	2	0	0	0	0	0	0	0	0	0	0	814	1	0	0	57	778	0	0	0	62	1070	34	0	0	4	92	18	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	81	0	0	0	234	666	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	19	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	1345	1	0	0	62	0	0	0	1193662	8693	3532	485	323	198	18	0	0
W8-183112	 2015-01-28	4025	85	0	0	21	15	0	0	0	0	0	0	0	0	0	0	839	2	0	0	11	1023	0	0	0	128	1575	24	0	0	5	84	15	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	2	129	0	0	0	230	953	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	1668	0	0	0	120	0	0	0	1188223	10744	4317	643	547	235	11	0	0
W8-111112	 2015-01-28	2269	109	0	0	7	12	0	0	0	0	0	0	0	0	0	0	480	1	0	0	3	883	0	0	0	44	1079	12	0	0	1	41	5	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	58	0	0	0	106	597	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	49	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	5	0	0	0	1203321	2272	3197	380	363	134	34	0	0
W8-047112	 2015-01-28	2468	65	0	0	3	3	0	0	0	0	0	0	0	0	0	0	696	1	0	0	7	902	0	0	0	25	1060	26	0	0	0	39	19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	98	0	0	0	150	695	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	519	0	0	0	58	0	0	0	1199908	4387	3477	487	381	203	19	0	0
W8-065112	 2015-01-28	6214	143	0	0	22	31	0	0	0	0	0	0	0	0	0	0	1516	3	0	0	3	1683	0	0	0	110	2199	37	0	0	0	77	20	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	163	0	0	0	215	1257	3	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	36	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	1885	1	0	0	25	0	0	0	1182003	9646	6476	832	727	316	38	0	0
W8-171112	 2015-01-28	5878	76	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1715	3	0	0	6	1437	0	0	0	30	1403	32	0	0	0	45	6	0	0	0	0	0	0	1	0	0	0	1	3	3	0	0	0	0	128	0	0	0	156	755	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	2589	0	0	0	56	1	0	0	1178807	15176	5963	624	518	225	11	0	0
W8-066112	 2015-01-28	5819	70	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1472	2	0	0	40	1301	0	0	0	40	1713	31	0	0	0	39	16	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	170	0	0	0	154	1022	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	54	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	3776	0	0	0	81	0	0	0	1172305	20133	5616	747	577	252	46	0	0
W8-126112	 2015-01-28	6030	144	0	0	98	79	0	0	0	3	0	0	0	0	0	0	1223	2	0	0	21	1514	0	0	0	369	3145	55	0	0	2	212	47	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	239	0	0	0	338	1579	6	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	62	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	2308	1	0	0	50	0	0	0	1178266	11840	5688	906	964	428	45	0	0
W8-184112	 2015-01-28	6301	264	0	0	64	66	0	0	0	0	0	0	0	0	0	0	1532	3	0	0	4	1976	0	0	0	202	2529	56	0	0	4	90	30	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	159	0	0	0	242	1373	6	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	57	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1140	1	0	0	31	0	0	0	1181976	7943	7443	990	789	389	33	0	0
W8-010112	 2015-01-28	4872	68	0	0	16	20	0	0	0	0	0	0	0	0	0	0	1173	0	0	0	11	1000	0	0	0	77	1752	18	0	0	2	83	22	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	128	0	0	1	240	980	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	41	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	2055	0	0	0	131	0	0	0	1183307	13442	4814	577	561	242	25	0	0
W8-078112	 2015-01-28	4971	61	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1119	1	0	0	14	1083	0	0	0	35	1503	27	0	0	0	52	27	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	152	0	0	0	148	885	3	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	41	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	2625	1	0	0	116	0	0	0	1180452	16301	4639	607	500	206	29	0	0
W8-032112	 2015-01-28	6175	157	0	0	32	12	0	0	0	0	0	0	0	0	0	0	1494	0	0	0	6	1718	0	0	0	91	2416	38	0	0	0	76	18	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	241	0	0	0	251	1363	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	58	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	2149	0	0	0	77	0	0	0	1177423	13335	6423	940	833	322	26	0	0
W8-114112	 2015-01-28	3403	128	0	0	6	9	0	0	0	0	0	0	0	0	0	0	629	1	0	0	7	1044	0	0	0	58	1340	24	0	0	0	41	26	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	85	0	0	0	124	831	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	47	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	978	0	0	0	40	0	0	0	1193559	7561	4469	538	443	228	27	0	0
W8-082112	 2015-01-28	6284	62	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1672	2	0	0	29	1471	0	0	0	33	1900	41	0	0	0	52	16	0	0	0	0	0	0	1	0	0	0	0	8	4	0	0	0	0	198	0	0	0	193	1062	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	32	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	2894	2	0	0	152	0	0	0	1174141	17094	6427	893	679	283	15	0	0
W8-097112	 2015-01-28	1662	23	0	0	3	4	0	0	0	0	0	0	0	0	0	0	348	0	0	0	5	363	0	0	0	21	687	9	0	0	0	23	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	52	333	2	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	822	0	0	0	33	0	0	0	1203108	5809	1722	241	257	83	11	0	0
W8-086112	 2015-01-28	3516	38	0	0	0	3	0	0	0	0	0	0	0	0	0	0	877	2	0	0	4	781	0	0	0	31	1237	25	0	0	0	51	18	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	109	0	0	0	129	719	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	28	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	2489	0	0	0	100	0	0	0	1187493	13312	3486	525	462	191	16	0	0
W8-192112	 2015-01-28	4779	64	0	0	19	17	0	0	0	0	0	0	0	0	0	0	1165	2	0	0	5	1203	0	0	0	94	1882	40	0	0	0	49	22	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	170	0	0	0	212	999	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	2315	0	0	0	102	0	0	0	1181342	13939	5538	748	658	230	14	0	0
W8-068112	 2015-01-28	3446	86	0	0	7	4	0	0	0	0	0	0	0	0	0	0	582	3	0	0	15	1070	0	0	0	45	1475	30	0	0	0	53	12	0	0	0	0	0	0	1	0	0	0	0	2	2	1	0	0	0	138	0	0	0	164	828	2	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	35	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	2666	0	0	0	130	0	0	0	1184340	15059	3959	618	545	207	8	0	0
W8-061112	 2015-01-28	7478	106	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1814	3	0	0	32	1625	0	0	0	48	2149	38	0	0	0	53	28	0	0	0	0	0	0	1	0	0	0	0	3	5	0	0	0	0	149	0	0	0	235	1456	4	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	81	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	4528	0	0	0	224	0	0	0	1163243	23604	6621	890	685	361	45	0	0
W8-022112	 2015-01-28	5179	130	0	0	33	15	0	0	0	1	0	0	0	0	0	0	998	1	0	0	12	1214	0	0	0	133	1974	35	0	0	18	154	23	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	131	0	0	0	272	1171	4	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	44	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	3117	0	0	0	128	0	0	0	1176043	18104	4971	663	678	274	35	0	0
W8-062111	 2015-01-29	4691	54	0	0	4	1	0	0	0	0	0	0	0	0	0	0	881	0	0	0	18	1139	0	0	0	31	1661	31	0	0	0	50	11	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	150	0	0	0	158	897	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	3458	1	0	0	234	0	0	0	1176036	19248	5016	771	691	220	10	0	0
W8-169111	 2015-01-29	4405	54	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1228	2	0	0	10	873	0	0	0	23	1050	21	0	0	0	40	19	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	91	0	0	0	128	624	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	1971	0	0	0	77	0	0	0	1189296	11174	3586	452	382	158	8	0	0
W8-213111	 2015-01-29	2830	29	0	0	3	2	0	0	0	0	0	0	0	0	0	0	767	0	0	0	6	618	0	0	0	37	1034	18	0	0	0	45	13	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	61	0	0	1	140	581	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	705	0	0	0	33	0	0	0	1199120	5594	3112	432	419	129	3	0	0
W8-005111	 2015-01-29	4955	43	0	0	1	0	0	0	0	0	0	0	0	0	0	0	912	1	0	0	4	839	0	0	0	39	1514	35	0	0	0	33	26	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	136	0	0	0	179	764	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	4126	0	0	0	165	0	0	0	1173635	22348	4294	575	544	179	6	0	0
W8-168111	 2015-01-29	4567	52	0	0	1	3	0	0	0	0	0	0	0	0	0	0	962	0	0	0	15	896	0	0	0	38	1474	27	0	0	0	55	17	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	120	0	0	1	208	900	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	2403	1	0	0	64	0	0	0	1184489	13908	4075	546	522	217	7	0	0
W8-219111	 2015-01-29	2901	21	0	0	4	2	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	482	0	0	0	30	976	31	0	0	1	40	13	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	62	0	0	0	132	648	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	1621	0	0	0	45	0	0	0	1192833	11734	2723	357	350	186	5	0	0
W8-067111	 2015-01-29	3891	41	0	0	11	6	0	0	0	0	0	0	0	0	0	0	934	0	0	0	12	883	0	0	0	67	1628	25	0	0	2	69	28	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	1	120	0	0	0	209	723	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	3338	0	0	0	165	0	0	0	1178158	19536	4140	645	651	163	9	0	0
